2017-06-21,140.95
2017-06-22,140.72
2017-06-23,141.34
2017-06-26,140.9
2017-06-27,138.88
2017-06-28,140.91
2017-06-29,138.83
2017-06-30,139.16
2017-07-03,138.66
2017-07-05,139.23
2017-07-06,137.91
2017-07-07,139.32
2017-07-10,140.17
2017-07-11,140.62
2017-07-12,140.82
2017-07-13,142.78
2017-07-14,144.01
2017-07-17,144.51
2017-07-18,145.02
2017-07-19,145.92
2017-07-20,145.27
2017-07-21,145.2
2017-07-24,146.96
2017-07-25,147.59
2017-07-26,148.28
2017-07-27,145.48
2017-07-28,144.46
2017-07-31,143.71
2017-08-01,144.99
2017-08-02,151.84
2017-08-03,150.32
2017-08-04,151.11
2017-08-07,153.45
2017-08-08,154.68
2017-08-09,155.63
2017-08-10,150.67
2017-08-11,152.76
2017-08-14,155.06
2017-08-15,156.76
2017-08-16,156.13
2017-08-17,153.13
2017-08-18,152.78
2017-08-21,152.5
2017-08-22,154.99
2017-08-23,155.19
2017-08-24,154.5
2017-08-25,155.07
2017-08-28,156.63
2017-08-29,158.03
2017-08-30,158.46
2017-08-31,159.09
2017-09-01,159.14
2017-09-05,157.23
2017-09-06,157.06
2017-09-07,156.43
2017-09-08,153.88
2017-09-11,156.66
2017-09-12,156.04
2017-09-13,154.87
2017-09-14,153.54
2017-09-15,155.09
2017-09-18,153.92
2017-09-19,153.98
2017-09-20,151.4
2017-09-21,148.8
2017-09-22,147.34
2017-09-25,146.04
2017-09-26,148.55
2017-09-27,149.61
2017-09-28,148.69
2017-09-29,149.5
2017-10-02,149.2
2017-10-03,149.85
2017-10-04,148.88
2017-10-05,150.74
2017-10-06,150.65
2017-10-09,151.17
2017-10-10,151.23
2017-10-11,151.86
2017-10-12,151.33
2017-10-13,152.29
2017-10-16,155.09
2017-10-17,155.66
2017-10-18,154.98
2017-10-19,151.31
2017-10-20,151.57
2017-10-23,151.49
2017-10-24,152.4
2017-10-25,151.73
2017-10-26,152.7
2017-10-27,158.17
2017-10-30,161.73
2017-10-31,163.98
2017-11-01,161.89
2017-11-02,163.08
2017-11-03,167.33
2017-11-06,169.03
2017-11-07,169.57
2017-11-08,170.96
2017-11-09,170.61
2017-11-10,170.05
2017-11-13,169.37
2017-11-14,166.81
2017-11-15,164.61
2017-11-16,166.57
2017-11-17,165.65
2017-11-20,165.48
2017-11-21,168.56
2017-11-22,170.33
2017-11-24,170.34
2017-11-27,169.48
2017-11-28,168.49
2017-11-29,165.0
2017-11-30,167.3
2017-12-01,166.52
2017-12-04,165.31
2017-12-05,165.15
2017-12-06,164.54
2017-12-07,164.84
2017-12-08,164.89
2017-12-11,168.1
2017-12-12,167.16
2017-12-13,167.71
2017-12-14,167.66
2017-12-15,169.37
2017-12-18,171.75
2017-12-19,169.92
2017-12-20,169.74
2017-12-21,170.38
2017-12-22,170.38
2017-12-26,166.06
2017-12-27,166.09
2017-12-28,166.55
2017-12-29,164.75
2018-01-02,167.7
2018-01-03,167.67
2018-01-04,168.45
2018-01-05,170.37
2018-01-08,169.74
2018-01-09,169.72
2018-01-10,169.68
2018-01-11,170.64
2018-01-12,172.4
2018-01-16,171.53
2018-01-17,174.36
2018-01-18,174.52
2018-01-19,173.74
2018-01-22,172.32
2018-01-23,172.36
2018-01-24,169.61
2018-01-25,166.58
2018-01-26,166.97
2018-01-29,163.52
2018-01-30,162.55
2018-01-31,163.0
2018-02-01,163.34
2018-02-02,156.25
2018-02-05,152.35
2018-02-06,158.72
2018-02-07,155.32
2018-02-08,151.04
2018-02-09,152.89
2018-02-12,159.05
2018-02-13,160.64
2018-02-14,163.61
2018-02-15,169.1
2018-02-16,168.55
2018-02-20,167.98
2018-02-21,167.22
2018-02-22,168.62
2018-02-23,171.55
2018-02-26,174.94
2018-02-27,174.38
2018-02-28,174.11
2018-03-01,171.06
2018-03-02,172.25
2018-03-05,172.84
2018-03-06,172.7
2018-03-07,171.09
2018-03-08,172.96
2018-03-09,175.93
2018-03-12,177.63
2018-03-13,175.92
2018-03-14,174.43
2018-03-15,174.63
2018-03-16,174.02
2018-03-19,171.36
2018-03-20,171.3
2018-03-21,167.42
2018-03-22,165.05
2018-03-23,161.23
2018-03-26,168.88
2018-03-27,164.55
2018-03-28,162.74
2018-03-29,164.01
2018-04-02,162.93
2018-04-03,164.6
2018-04-04,167.75
2018-04-05,168.91
2018-04-06,164.59
2018-04-09,166.23
2018-04-10,169.35
2018-04-11,168.56
2018-04-12,170.22
2018-04-13,170.8
2018-04-16,171.87
2018-04-17,174.23
2018-04-18,173.84
2018-04-19,168.91
2018-04-20,161.99
2018-04-23,161.52
2018-04-24,159.28
2018-04-25,159.97
2018-04-26,160.53
2018-04-27,158.67
2018-04-30,161.54
2018-05-01,165.3
2018-05-02,172.6
2018-05-03,172.91
2018-05-04,179.7
2018-05-07,181.0
2018-05-08,181.87
2018-05-09,183.15
2018-05-10,185.77
2018-05-11,185.06
2018-05-14,184.63
2018-05-15,182.95
2018-05-16,184.66
2018-05-17,183.49
2018-05-18,182.82
2018-05-21,184.12
2018-05-22,183.66
2018-05-23,184.83
2018-05-24,184.63
2018-05-25,185.05
2018-05-29,184.38
2018-05-30,183.99
2018-05-31,183.37
2018-06-01,186.68
2018-06-04,188.24
2018-06-05,189.69
2018-06-06,190.35
2018-06-07,189.84
2018-06-08,188.11
2018-06-11,187.65
2018-06-12,188.68
2018-06-13,187.13
2018-06-14,187.23
2018-06-15,185.3
2018-06-18,185.21
2018-06-19,182.21
2018-06-20,183.01
2018-06-21,181.99
2018-06-22,181.46
2018-06-25,178.76
2018-06-26,180.98
2018-06-27,180.71
2018-06-28,182.03
2018-06-29,181.64
2018-07-02,183.68
2018-07-03,180.48
2018-07-05,181.93
2018-07-06,184.45
2018-07-09,187.01
2018-07-10,186.79
2018-07-11,184.36
2018-07-12,187.45
2018-07-13,187.75
2018-07-16,187.34
2018-07-17,187.87
2018-07-18,186.84
2018-07-19,188.29
2018-07-20,187.86
2018-07-23,188.02
2018-07-24,189.39
2018-07-25,191.17
2018-07-26,190.57
2018-07-27,187.4
2018-07-30,186.35
2018-07-31,186.73
2018-08-01,197.73
2018-08-02,203.51
2018-08-03,204.1
2018-08-06,205.16
2018-08-07,203.23
2018-08-08,203.37
2018-08-09,204.97
2018-08-10,204.36
2018-08-13,205.68
2018-08-14,206.54
2018-08-15,207.03
2018-08-16,210.06
2018-08-17,214.26
2018-08-20,212.17
2018-08-21,211.75
2018-08-22,211.76
2018-08-23,212.2
2018-08-24,212.86
2018-08-27,214.61
2018-08-28,216.34
2018-08-29,219.57
2018-08-30,221.59
2018-08-31,224.15
2018-09-04,224.87
2018-09-05,223.4
2018-09-06,219.69
2018-09-07,217.92
2018-09-10,214.99
2018-09-11,220.43
2018-09-12,217.69
2018-09-13,222.95
2018-09-14,220.42
2018-09-17,214.55
2018-09-18,214.91
2018-09-19,215.03
2018-09-20,216.67
2018-09-21,214.33
2018-09-24,217.42
2018-09-25,218.79
2018-09-26,217.05
2018-09-27,221.51
2018-09-28,222.29
2018-10-01,223.79
2018-10-02,225.78
2018-10-03,228.52
2018-10-04,224.51
2018-10-05,220.86
2018-10-08,220.35
2018-10-09,223.4
2018-10-10,213.05
2018-10-11,211.17
2018-10-12,218.72
2018-10-15,214.04
2018-10-16,218.76
2018-10-17,217.81
2018-10-18,212.72
2018-10-19,215.96
2018-10-22,217.28
2018-10-23,219.33
2018-10-24,211.8
2018-10-25,216.44
2018-10-26,212.99
2018-10-29,209.0
2018-10-30,210.04
2018-10-31,215.52
2018-11-01,218.82
2018-11-02,204.31
2018-11-05,198.51
2018-11-06,200.66
2018-11-07,206.74
2018-11-08,206.02
2018-11-09,202.05
2018-11-12,191.87
2018-11-13,189.95
2018-11-14,184.59
2018-11-15,189.14
2018-11-16,191.24
2018-11-19,183.66
2018-11-20,174.88
2018-11-21,174.69
2018-11-23,170.25
2018-11-26,172.55
2018-11-27,172.18
2018-11-28,178.8
2018-11-29,177.42
2018-11-30,176.46
2018-12-03,182.63
2018-12-04,174.6
2018-12-06,172.65
2018-12-07,166.49
2018-12-10,167.59
2018-12-11,166.63
2018-12-12,167.1
2018-12-13,168.93
2018-12-14,163.52
2018-12-17,162.0
2018-12-18,164.1
2018-12-19,158.98
2018-12-20,154.97
2018-12-21,148.94
2018-12-24,145.09
2018-12-26,155.31
2018-12-27,154.3
2018-12-28,154.38
2018-12-31,155.87
2019-01-02,156.05
2019-01-03,140.51
2019-01-04,146.5
2019-01-07,146.18
2019-01-08,148.96
2019-01-09,151.49
2019-01-10,151.98
2019-01-11,150.49
2019-01-14,148.22
2019-01-15,151.26
2019-01-16,153.1
2019-01-17,154.01
2019-01-18,154.96
2019-01-22,151.48
2019-01-23,152.1
2019-01-24,150.89
2019-01-25,155.89
2019-01-28,154.45
2019-01-29,152.85
2019-01-30,163.29
2019-01-31,164.47
2019-02-01,164.55
2019-02-04,169.22
2019-02-05,172.12
2019-02-06,172.18
2019-02-07,168.92
2019-02-08,169.11
2019-02-11,168.14
2019-02-12,169.59
2019-02-13,168.89
2019-02-14,169.5
2019-02-15,169.12
2019-02-19,169.63
2019-02-20,170.72
2019-02-21,169.76
2019-02-22,171.65
2019-02-25,172.9
2019-02-26,173.0
2019-02-27,173.54
2019-02-28,171.83
2019-03-01,173.64
2019-03-04,174.51
2019-03-05,174.19
2019-03-06,173.19
2019-03-07,171.19
2019-03-08,171.59
2019-03-11,177.54
2019-03-12,179.53
2019-03-13,180.33
2019-03-14,182.33
2019-03-15,184.7
2019-03-18,186.59
2019-03-19,185.11
2019-03-20,186.73
2019-03-21,193.61
2019-03-22,189.6
2019-03-25,187.3
2019-03-26,185.37
2019-03-27,187.04
2019-03-28,187.28
2019-03-29,188.51
2019-04-01,189.79
2019-04-02,192.54
2019-04-03,193.86
2019-04-04,194.2
2019-04-05,195.5
2019-04-08,198.58
2019-04-09,197.98
2019-04-10,199.09
2019-04-11,197.44
2019-04-12,197.36
2019-04-15,197.71
2019-04-16,197.73
2019-04-17,201.58
2019-04-18,202.31
2019-04-22,202.97
2019-04-23,205.9
2019-04-24,205.58
2019-04-25,203.72
2019-04-26,202.75
2019-04-29,203.05
2019-04-30,199.14
2019-05-01,208.92
2019-05-02,207.56
2019-05-03,210.14
2019-05-06,206.89
2019-05-07,201.32
2019-05-08,201.36
2019-05-09,199.19
2019-05-10,196.43
2019-05-13,185.02
2019-05-14,187.95
2019-05-15,190.2
2019-05-16,189.36
2019-05-17,188.28
2019-05-20,182.4
2019-05-21,185.89
2019-05-22,182.09
2019-05-23,178.98
2019-05-24,178.29
2019-05-28,177.56
2019-05-29,176.71
2019-05-30,177.63
2019-05-31,174.41
2019-06-03,172.64
2019-06-04,178.96
2019-06-05,181.85
2019-06-06,184.52
2019-06-07,189.43
2019-06-10,191.85
2019-06-11,194.07
2019-06-12,193.45
2019-06-13,193.42
2019-06-14,192.01
2019-06-17,193.16
2019-06-18,197.7
2019-06-19,197.12
2019-06-20,198.71
2019-06-21,198.03
2019-06-24,197.83
2019-06-25,194.83
2019-06-26,199.04
2019-06-27,198.98
2019-06-28,197.17
2019-07-01,200.79
2019-07-02,201.96
2019-07-03,203.64
2019-07-05,203.46
2019-07-08,199.26
2019-07-09,200.48
2019-07-10,202.46
2019-07-11,200.99
2019-07-12,202.53
2019-07-15,204.43
2019-07-16,203.73
2019-07-17,202.58
2019-07-18,204.88
2019-07-19,201.82
2019-07-22,206.44
2019-07-23,208.05
2019-07-24,207.88
2019-07-25,206.24
2019-07-26,206.95
2019-07-29,208.89
2019-07-30,207.99
2019-07-31,212.23
2019-08-01,207.64
2019-08-02,203.25
2019-08-05,192.61
2019-08-06,196.25
2019-08-07,198.29
2019-08-08,202.66
2019-08-09,200.99
2019-08-12,200.48
2019-08-13,208.97
2019-08-14,202.75
2019-08-15,201.74
2019-08-16,206.5
2019-08-19,210.35
2019-08-20,210.36
2019-08-21,212.64
2019-08-22,212.46
2019-08-23,202.64
2019-08-26,206.49
2019-08-27,204.16
2019-08-28,205.53
2019-08-29,209.01
2019-08-30,208.74
2019-09-03,205.7
2019-09-04,209.19
2019-09-05,213.28
2019-09-06,213.26
2019-09-09,214.17
2019-09-10,216.7
2019-09-11,223.59
2019-09-12,223.09
2019-09-13,218.75
2019-09-16,219.9
2019-09-17,220.7
2019-09-18,222.77
2019-09-19,220.96
2019-09-20,217.73
2019-09-23,218.72
2019-09-24,217.68
2019-09-25,221.03
